09,Reducing SMT Rule Table with Monolingual Key Phrase,1
09,A Statistical Machine Translation Model Based on a Synthetic Synchronous Grammar,0
09,English-Chinese Bi-Directional OOV Translation based on Web Mining and Supervised Learning,1
09,The Backtranslation Score: Automatic MT Evalution at the Sentence Level without Reference Translations,1
09,Sub-Sentence Division for Tree-Based Machine Translation,1
09,Asynchronous Binarization for Synchronous Grammars,1
09,Hidden Markov Tree Model in Dependency-based Machine Translation,0
09,Word to Sentence Level Emotion Tagging for Bengali Blogs,4
09,Extracting Comparative Sentences from Korean Text Documents Using Comparative Lexical Patterns and Machine Learning Techniques,1
09,Opinion and Generic Question Answering Systems: a Performance Analysis,2
09,Automatic Satire Detection: Are You Having a Laugh?,3
09,Hierarchical Multi-Label Text Categorization with Global Margin Maximization,0
09,Toward finer-grained sentiment identification in product reviews through linguistic and ontological analyses,2
09,Finding Hedges by Chasing Weasels: Hedge Detection Using Wikipedia Tags and Shallow Linguistic Features,4
09,Mining User Reviews: from Specification to Summarization,0
09,An Ontology-Based Approach for Key Phrase Extraction,1
09,Query Segmentation Based on Eigenspace Similarity,3
09,Learning Semantic Categories from Clickthrough Logs,2
09,A Rose is a Roos is a Ruusu: Querying Translations for Web Image Search,0
09,Extracting Paraphrases of Technical Terms from Noisy Parallel Software Corpora,2
09,Mining Association Language Patterns for Negative Life Event Classification,0
09,Automatic Compilation of Travel Information from Automatically Identified Travel Blogs,0
09,Play the Language: Play Coreference,1
09,Chinese Term Extraction Using Different Types of Relevance,2
09,iChi: a bilingual dictionary generating tool,0
09,CATiB: The Columbia Arabic Treebank,4
09,A Beam-Search Extraction Algorithm for Comparable Data,3
09,Optimizing Word Alignment Combination For Phrase Table Training,2
09,Bridging Morpho-Syntactic Gap between Source and Target Sentences for English-Korean Statistical Machine Translation,1
09,"Toward Smaller, Faster, and Better Hierarchical Phrase-based SMT",1
09,Handling phrase reorderings for machine translation,2
09,Syntax is from Mars while Semantics from Venus! Insights from Spectral Analysis of Distributional Similarity Networks,2
09,Introduction of a new paraphrase generation tool based on Monte-Carlo sampling,1
09,Prediction of Thematic Rank for Structured Semantic Role Labeling,1
09,"Transfer Learning, Feature Selection and Word Sense Disambiguation",1
09,From Extractive to Abstractive Meeting Summaries: Can It Be Done by Sentence Compression?,4
09,Automatic Story Segmentation using a Bayesian Decision Framework for Statistical Models of Lexical Chain Features,2
09,Investigating Pitch Accent Recognition in Non-native Speech,0
09,A Stochastic Finite-State Morphological Parser for Turkish,1
09,Parsing Speech Repair without Specialized Grammar Symbols,0
09,Efficient Inference of CRFs for Large-Scale Natural Language Data,1
09,Iterative Scaling and Coordinate Descent Methods for Maximum Entropy,3
09,Automatic Cost Estimation for Tree Edit Distance Using Particle Swarm Optimization,2
09,Markov Random Topic Fields,0
09,Multi-Document Summarization using Sentence-based Topic Models,7
09,Validating the web-based evaluation of NLG systems,1
09,Extending a Surface Realizer to Generate Coherent Discourse,0
09,The Lie Detector: Explorations in the Automatic Recognition of Deceptive Language,0
09,Generalizing Dependency Features for Opinion Mining,3
09,Graph Ranking for Sentiment Transfer,2
09,The Contribution of Stylistic Information to Content-based Mobile Spam Filtering,1
09,Learning foci for Question Answering over Topic Maps,1
09,Do Automatic Annotation Techniques Have Any Impact on Supervised Complex Question Answering?,0
09,A Note on the Implementation of Hierarchical Dirichlet Processes,1
09,A Succinct N-gram Language Model,1
09,Modeling Morphologically Rich Languages Using Split Words and Unstructured Dependencies,2
09,Improved Smoothing for N-gram Language Models Based on Ordinary Counts,2
09,Updating a Name Tagger Using Contemporary Unlabeled Data,0
09,Arabic Cross-Document Coreference Resolution,0
09,The Impact of Query Refinement in the Web People Search Task,0
09,Composite Kernels For Relation Extraction,3
09,Predicting Unknown Time Arguments based on Cross-Event Propagation,2
09,Sense-based Interpretation of Logical Metonymy Using a Statistical Method,1
09,Insights into Non-projectivity in Hindi,3
09,Annotating and Recognising Named Entities in Clinical Notes,2
09,Paraphrase Recognition Using Machine Learning to Combine Similarity Measures,3
09,A System for Semantic Analysis of Chemical Compound Names,0
09,Sentence diagram generation using dependency parsing,0
09,Accurate Learning for Chinese Function Tags from Minimal Features,1
09,Optimizing Language Model Information Retrieval System with Expectation Maximization Algorithm,0
09,Data Cleaning for Word Alignment,1
09,The Modulation of Cooperation and Emotion in Dialogue: The REC Corpus,0
09,Clustering Technique in Multi-Document Personal Name Disambiguation,1
09,Creating a Gold Standard for Sentence Clustering in Multi-Document Summarization,0
09,WISDOM: A Web Information Credibility Analysis Systematic,0
09,LX-Center: a center of online linguistic services,0
09,A Tool for Deep Semantic Encoding of Narrative Texts,1
09,ProLiV - a Tool for Teaching by Viewing Computational Linguistics,0
09,A Web-Based Interactive Computer Aided Translation Tool,6
09,MARS: Multilingual Access and Retrieval System with Enhanced Query Translation and Document Retrieval,2
09,Demonstration of Joshua: An Open Source Toolkit for Parsing-based Machine Translation,2
09,WikiBABEL: A Wiki-style Platform for Creation of Parallel Data,1
09,System for Querying Syntactically Annotated Corpora,3
09,A NLG-based Application for Walking Directions,1
09,Combining POMDPs trained with User Simulations and Rule-based Dialogue Management in a Spoken Dialogue System,2
09,Fundamentals of Chinese Language Processing,12
09,Topics in Statistical Machine Translation,0
09,"Semantic Role Labeling: Past, Present and Future",77
09,Computational Modeling of Human Language Acquisition,1
09,Learning to Rank,19
09,State-of-the-art NLP Approaches to Coreference Resolution: Theory and Practical Recipes,2
10,Efficient Third-Order Dependency Parsers,2
10,Dependency Parsing and Projection Based on Word-Pair Classification,2
10,Bitext Dependency Parsing with Bilingual Subtree Constraints,0
10,Computing Weakest Readings,2
10,Identifying Generic Noun Phrases,0
10,Structural Semantic Relatedness: A Knowledge-Based Method to Named Entity Disambiguation,0
10,Correcting Errors in Speech Recognition with Articulatory Dynamics,0
10,Learning to Adapt to Unknown Users: Referring Expression Generation in Spoken Dialogue Systems,1
10,A Risk Minimization Framework for Extractive Speech Summarization,3
10,Bilingual Lexicon Generation Using Non-Aligned Signatures,0
10,Automatic Evaluation Method for Machine Translation Using Noun-Phrase Chunking,0
10,Open Information Extraction Using Wikipedia,2
10,SystemT: An Algebraic Approach to Declarative Information Extraction,3
10,Extracting Social Networks from Literary Fiction,0
10,Pseudo-Word for Phrase-Based Machine Translation,0
10,Hierarchical Search for Word Alignment,0
10,Importance-Driven Turn-Bidding for Spoken Dialogue Systems,1
10,Entity-Based Local Coherence Modelling Using Topological Fields,0
10,Syntactic and Semantic Factors in Processing Difficulty: An Integrated Measure,1
10,Rebanking CCGbank for Improved NP Interpretation,0
10,BabelNet: Building a Very Large Multilingual Semantic Network,1
10,Fully Unsupervised Core-Adjunct Argument Classification,0
10,Towards Open-Domain Semantic Role Labeling,0
10,A Bayesian Method for Robust Estimation of Distributional Similarities,0
10,Recommendation in Internet Forums and Blogs,2
10,Learning Phrase-Based Spelling Error Models from Clickthrough Data,4
10,Inducing Domain-Specific Semantic Class Taggers from (Almost) Nothing,0
10,Learning 5000 Relational Extractors,0
10,Unsupervised Ontology Induction from Text,1
10,Exploring Syntactic Structural Features for Sub-Tree Alignment Using Bilingual Tree Kernels,0
10,Discriminative Pruning for Discriminative ITG Alignment,0
10,Fine-Grained Tree-to-String Translation Rule Extraction,0
10,Accurate Context-Free Parsing with Combinatory Categorial Grammar,0
10,Faster Parsing by Supertagger Adaptation,0
10,Using Smaller Constituents Rather Than Sentences in Active Learning for Japanese Dependency Parsing,0
10,Conditional Random Fields for Word Hyphenation,0
10,Enhanced Word Decomposition by Calibrating the Decision Threshold of Probabilistic Models and Using a Model Ensemble,0
10,Word Representations: A Simple and General Method for Semi-Supervised Learning,0
10,Identifying Text Polarity Using Random Walks,5
10,Sentiment Learning on Product Reviews via Sentiment Ontology Tree,2
10,Employing Personal/Impersonal Views in Supervised and Semi-Supervised Sentiment Classification,1
10,A Latent Dirichlet Allocation Method for Selectional Preferences,3
10,Latent Variable Models of Selectional Preference,0
10,Improving the Use of Pseudo-Words for Evaluating Selectional Preferences,0
10,Syntax-to-Morphology Mapping in Factored Phrase-Based Statistical Machine Translation from English to Turkish,1
10,Hindi-to-Urdu Machine Translation through Transliteration,0
10,Training Phrase Translation Models with Leaving-One-Out,1
10,Efficient Staggered Decoding for Sequence Labeling,0
10,Minimized Models and Grammar-Informed Initialization for Supertagging with Highly Ambiguous Lexicons,0
10,Practical Very Large Scale CRFs,3
10,On the Computational Complexity of Dominance Links in Grammatical Formalisms,0
10,Optimal Rank Reduction for Linear Context-Free Rewriting Systems with Fan-Out Two,1
10,The Importance of Rule Restrictions in CCG,0
10,Automatic Evaluation of Linguistic Quality in Multi-Document Summarization,0
10,Identifying Non-Explicit Citing Sentences for Citation-Based Summarization.,0
10,Automatic Generation of Story Highlights,0
10,Sentence and Expression Level Annotation of Opinions in User-Generated Discourse,0
10,Generating Focused Topic-Specific Sentiment Lexicons,2
10,Evaluating Multilanguage-Comparability of Subjectivity Analysis Systems,0
10,Error Detection for Statistical Machine Translation Using Linguistic Features,0
10,TrustRank: Inducing Trust in Automatic Translations via Ranking,0
10,Bridging SMT and TM with Translation Recommendation,0
10,On Jointly Recognizing and Aligning Bilingual Named Entities,1
10,Generating Templates of Entity Summaries with an Entity-Aspect Model and Pattern Mining,2
10,Comparable Entity Mining from Comparative Questions,0
10,Towards Robust Multi-Tool Tagging. An OWL/DL-Based Approach,0
10,Temporal Information Processing of a New Language: Fast Porting with Minimal Resources,0
10,"A Taxonomy, Dataset, and Classifier for Automatic Noun Compound Interpretation",0
10,Models of Metaphor in NLP,0
10,A Game-Theoretic Model of Metaphorical Bargaining,0
10,Kernel Based Discourse Relation Recognition with Temporal Ordering Information,0
10,Hierarchical Joint Learning: Improving Joint Parsing and Named Entity Recognition with Non-Jointly Labeled Data,1
10,Detecting Errors in Automatically-Parsed Dependency Relations,0
10,Boosting-Based System Combination for Machine Translation,0
10,Fine-Grained Genre Classification Using Structural Learning Algorithms,0
10,Metadata-Aware Measures for Answer Summarization in Community Question Answering,0
10,A Hybrid Rule/Model-Based Finite-State Framework for Normalizing SMS Messages,0
10,Letter-Phoneme Alignment: An Exploration,0
10,Using Document Level Cross-Event Inference to Improve Event Extraction,1
10,"Now, Where Was I? Resumption Strategies for an In-Vehicle Dialogue System",0
10,Learning to Follow Navigational Directions,1
10,A Hybrid Hierarchical Model for Multi-Document Summarization,2
10,Improving Statistical Machine Translation with Monolingual Collocation,0
10,Bilingual Sense Similarity for Statistical Machine Translation,0
10,Untangling the Cross-Lingual Link Structure of Wikipedia,1
10,Bucking the Trend: Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,0
10,Creating Robust Supervised Classifiers via Web-Scale N-Gram Data,0
10,Convolution Kernel over Packed Parse Forest,0
10,Estimating Strictly Piecewise Distributions,1
10,String Extension Learning,4
10,Compositional Matrix-Space Models of Language,3
10,Cross-Language Document Summarization Based on Machine Translation Quality Prediction,0
10,A New Approach to Improving Multilingual Summarization Using a Genetic Algorithm,0
10,Bayesian Synchronous Tree-Substitution Grammar Induction and Its Application to Sentence Compression,0
10,Contextualizing Semantic Representations Using Syntactically Enriched Vector Models,0
10,Bootstrapping Semantic Analyzers from Non-Contradictory Texts,0
10,Open-Domain Semantic Role Labeling by Modeling Word Spans,0
10,Learning Script Knowledge with Web Experiments,1
10,Starting from Scratch in Semantic Role Labeling,0
10,Modeling Norms of Turn-Taking in Multi-Party Conversation,2
10,Optimising Information Presentation for Spoken Dialogue Systems,1
10,Combining Data and Mathematical Models of Language Change,0
10,Finding Cognate Groups Using Phylogenies,0
10,An Exact A* Method for Deciphering Letter-Substitution Ciphers,0
10,A Statistical Model for Lost Language Decipherment,0
10,Efficient Inference through Cascades of Weighted Tree Transducers,1
10,A Tree Transducer Model for Synchronous Tree-Adjoining Grammars,0
10,Dynamic Programming for Linear-Time Incremental Parsing,5
10,Hard Constraints for Grammatical Function Labelling,0
10,"Simple, Accurate Parsing with an All-Fragments Grammar",0
10,Joint Syntactic and Semantic Parsing of Chinese,0
10,Cross-Language Text Classification Using Structural Correspondence Learning,2
10,Cross-Lingual Latent Topic Extraction,0
10,Topic Models for Word Sense Disambiguation and Token-Based Idiom Detection,0
10,"PCFGs, Topic Models, Adaptor Grammars and Learning Topical Collocations and the Structure of Proper Names",1
10,A Cognitive Cost Model of Annotations Based on Eye-Tracking Data,0
10,A Rational Model of Eye Movement Control in Reading,1
10,The Influence of Discourse on Syntax: A Psycholinguistic Model of Sentence Processing,1
10,Complexity Metrics in an Incremental Right-Corner Parser,0
10,Assessing the Role of Discourse References in Entailment Inference,1
10,Global Learning of Focused Entailment Graphs,2
10,Modeling Semantic Relevance for Question-Answer Pairs in Web Social Communities,1
10,How Many Words Is a Picture Worth? Automatic Caption Generation for News Images,1
10,Generating Image Descriptions Using Dependency Relational Patterns,2
10,Incorporating Extra-Linguistic Information into Reference Resolution in Collaborative Task Dialogue,1
10,Reading between the Lines: Learning to Map High-Level Instructions to Commands,1
10,Profiting from Mark-Up: Hyper-Text Annotations for Guided Parsing,0
10,Phylogenetic Grammar Induction,1
10,Improved Unsupervised POS Induction through Prototype Discovery,1
10,Extraction and Approximation of Numerical Attributes from the Web,1
10,Learning Word-Class Lattices for Definition and Hypernym Extraction,1
10,On Learning Subtypes of the Part-Whole Relation: Do Not Mix Your Seeds,0
10,Understanding the Semantic Structure of Noun Phrase Queries,4
10,Multilingual Pseudo-Relevance Feedback: Performance Study of Assisting Languages,1
10,Wikipedia as Sense Inventory to Improve Diversity in Web Search Results,0
10,A Unified Graph Model for Sentence-Based Opinion Retrieval,1
10,Generating Fine-Grained Reviews of Songs from Album Reviews,0
10,A Study of Information Retrieval Weighting Schemes for Sentiment Analysis,2
10,Supervised Noun Phrase Coreference Research: The First Fifteen Years,2
10,Unsupervised Event Coreference Resolution with Rich Linguistic Features,1
10,"Coreference Resolution across Corpora: Languages, Coding Schemes, and Preprocessing Information",0
10,Constituency to Dependency Translation with Forests,0
10,Learning to Translate with Source and Target Syntax,1
10,Discriminative Modeling of Extraction Sets for Machine Translation,0
10,Detecting Experiences from Weblogs,1
10,Experiments in Graph-Based Semi-Supervised Learning Methods for Class-Instance Acquisition,1
10,Learning Arguments and Supertypes of Semantic Relations Using Recursive Patterns,2
10,A Transition-Based Parser for 2-Planar Dependency Structures,0
10,Viterbi Training for PCFGs: Hardness Results and Competitiveness of Uniform Initialization,3
10,A Generalized-Zero-Preserving Method for Compact Encoding of Concept Lattices,0
10,Knowledge-Rich Word Sense Disambiguation Rivaling Supervised Systems,0
10,All Words Domain Adapted WSD: Finding a Middle Ground between Supervision and Unsupervision,0
10,Combining Orthogonal Monolingual and Multilingual Sources of Evidence for All Words WSD,0
10,Phrase-Based Statistical Language Generation Using Graphical Models and Active Learning,2
10,Plot Induction and Evolutionary Search for Story Generation,1
10,Automated Planning for Situated Natural Language Generation,0
10,Beyond NomBank: A Study of Implicit Arguments for Nominal Predicates,2
10,Paraphrase Lattice for Statistical Machine Translation,0
10,A Joint Rule Selection Model for Hierarchical Phrase-Based Translation,0
10,Learning Lexicalized Reordering Models from Reordering Graphs,0
10,Filtering Syntactic Constraints for Statistical Machine Translation,0
10,Diversify and Combine: Improving Word Alignment for Machine Translation on Low-Resource Languages,0
10,Efficient Path Counting Transducers for Minimum Bayes-Risk Decoding of Statistical Machine Translation Lattices,1
10,The Same-Head Heuristic for Coreference,1
10,Authorship Attribution Using Probabilistic Context-Free Grammars,2
10,The Impact of Interpretation Problems on Tutorial Dialogue,2
10,The Prevalence of Descriptive Referring Expressions in News and Narrative,0
10,Preferences versus Adaptation during Referring Expression Generation,2
10,Cognitively Plausible Models of Human Language Processing,1
10,The Manually Annotated Sub-Corpus: A Community Resource for and by the People,1
10,Correcting Errors in a Treebank Based on Synchronous Tree Substitution Grammar,0
10,Evaluating Machine Translations Using mNCD,2
10,Tackling Sparse Data Issue in Machine Translation Evaluation,0
10,Exemplar-Based Models for Word Meaning in Context,2
10,A Structured Model for Joint Learning of Argument Roles and Predicate Senses,1
10,Semantics-Driven Shallow Parsing for Chinese Semantic Role Labeling,0
10,Collocation Extraction beyond the Independence Assumption,1
10,Automatic Collocation Suggestion in Academic Writing,0
10,Event-Based Hyperspace Analogue to Language for Query Expansion,0
10,Automatically Generating Term Frequency Induced Taxonomies,2
10,Complexity Assumptions in Ontology Verbalisation,1
10,Word Alignment with Synonym Regularization,0
10,Better Filtration and Augmentation for Hierarchical Phrase-Based Translation Rules,0
10,Fixed Length Word Suffix for Factored Statistical Machine Translation,0
10,Unsupervised Discourse Segmentation of Documents with Inherently Parallel Structure,1
10,Coreference Resolution with Reconcile,1
10,Predicate Argument Structure Analysis Using Transformation Based Learning,0
10,Improving Chinese Semantic Role Labeling with Rich Syntactic Features,0
10,Balancing User Effort and Translation Error in Interactive Machine Translation via Confidence Measures,0
10,Improving Arabic-to-English Statistical Machine Translation by Reordering Post-Verbal Subjects for Alignment,0
10,Learning Common Grammar from Multilingual Corpus,0
10,Sparsity in Dependency Grammar Induction,0
10,Top-Down K-Best A* Parsing,0
10,Simple Semi-Supervised Training of Part-Of-Speech Taggers,0
10,Efficient Optimization of an MDL-Inspired Objective Function for Unsupervised Part-Of-Speech Tagging,0
10,SVD and Clustering for Unsupervised POS Tagging,0
10,Intelligent Selection of Language Model Training Data,2
10,Blocked Inference in Bayesian Tree Substitution Grammars,0
10,Online Generation of Locality Sensitive Hash Signatures,0
10,Optimizing Question Answering Accuracy by Maximizing Log-Likelihood,0
10,Generating Entailment Rules from FrameNet,3
10,Vocabulary Choice as an Indicator of Perspective,0
10,Cross Lingual Adaptation: An Experiment on Sentiment Classifications,2
10,Using Anaphora Resolution to Improve Opinion Target Identification in Movie Reviews,0
10,Hierarchical Sequential Learning for Extracting Opinions and Their Attributes,2
10,Jointly Optimizing a Two-Step Conditional Random Field Model for Machine Transliteration and Its Fast Decoding Algorithm,0
10,Arabic Named Entity Recognition: Using Features Extracted from Noisy Data,1
10,Extracting Sequences from the Web,0
10,An Entity-Level Approach to Information Extraction,0
10,A Semi-Supervised Key Phrase Extraction Approach: Learning from Title Phrases through a Document Semantic Network,2
10,Domain Adaptation of Maximum Entropy Language Models,0
10,Decision Detection Using Hierarchical Graphical Models,0
10,Using Speech to Reply to SMS Messages While Driving: An In-Car Simulator User Study,0
10,Classification of Feedback Expressions in Multimodal Data,0
10,Optimizing Informativeness and Readability for Sentiment Summarization,0
10,Last but Definitely Not Least: On the Role of the Last Sentence in Automatic Polarity-Classification,1
10,Automatically Generating Annotator Rationales to Improve Sentiment Classification,0
10,Simultaneous Tokenization and Part-Of-Speech Tagging for Arabic without a Morphological Analyzer,1
10,Hierarchical A* Parsing with Bridge Outside Scores,0
10,Using Parse Features for Preposition Selection and Error Detection,0
10,Distributional Similarity vs. PU Learning for Entity Set Expansion,0
10,Active Learning-Based Elicitation for Semi-Supervised Word Alignment,0
10,An Active Learning Approach to Finding Related Terms,1
10,Learning Better Data Representation Using Inference-Driven Metric Learning,0
10,Wrapping up a Summary: From Representation to Generation,0
10,Non-Cooperation in Dialogue,3
10,Towards Relational POMDPs for Adaptive Dialogue Management,0
10,WSD as a Distributed Constraint Optimization Problem,0
10,A Probabilistic Generative Model for an Intermediate Constituency-Dependency Representation,0
10,Sentiment Translation through Lexicon Induction,1
10,Unsupervised Search for the Optimal Segmentation for Statistical Machine Translation,0
10,How Spoken Language Corpora Can Refine Current Speech Motor Training Methodologies,0
10,Mood Patterns and Affective Lexicon Access in Weblogs,1
10,Growing Related Words from Seed via User Behaviors: A Re-Ranking Based Approach,0
10,Transition-Based Parsing with Confidence-Weighted Classification,0
10,Expanding Verb Coverage in Cyc with VerbNet,0
10,A Framework for Figurative Language Detection Based on Sense Differentiation,0
10,Automatic Selectional Preference Acquisition for Latin Verbs,0
10,Edit Tree Distance Alignments for Semantic Role Labelling,0
10,Automatic Sanskrit Segmentizer Using Finite State Transducers,1
10,Adapting Self-Training for Semantic Role Labeling,0
10,Weakly Supervised Learning of Presupposition Relations between Verbs,0
10,Importance of Linguistic Constraints in Statistical Dependency Parsing,0
10,The Use of Formal Language Models in the Typology of the Morphology of Amerindian Languages,0
10,Grammar Prototyping and Testing with the LinGO Grammar Matrix Customization System,1
10,"cdec: A Decoder, Alignment, and Learning Framework for Finite-State and Context-Free Translation Models",3
10,Beetle II: A System for Tutoring and Computational Linguistics Experimentation,0
10,GernEdiT - The GermaNet Editing Tool,1
10,WebLicht: Web-Based LRT Services for German,2
10,The S-Space Package: An Open Source Package for Word Space Models,0
10,Talking NPCs in a Virtual Game World,0
10,An Open-Source Package for Recognizing Textual Entailment,0
10,Personalising Speech-To-Speech Translation in the EMIME Project,0
10,Hunting for the Black Swan: Risk Mining from Text,0
10,Speech-Driven Access to the Deep Web on Mobile Devices,0
10,Tools for Multilingual Grammar-Based Translation on the Web,0
10,Demonstration of a Prototype for a Conversational Companion for Reminiscing about Images,0
10,It Makes Sense: A Wide-Coverage Word Sense Disambiguation System for Free Text,0
10,Wide-Coverage NLP with Linguistically Expressive Grammars,42
10,Tree-Based and Forest-Based Translation,28
10,"Discourse Structure: Theory, Practice and Use",0
10,Annotation,8
10,From Structured Prediction to Inverse Reinforcement Learning,20
10,"Semantic Parsing: The Task, the State of the Art and the Future",4
11,A Word-Class Approach to Labeling PSCFG Rules for Machine Translation,0
11,Deciphering Foreign Language,0
11,Effective Use of Function Words for Rule Generalization in Forest-Based Translation,0
11,Combining Morpheme-based Machine Translation with Post-processing Morpheme Prediction,0
11,Evaluating the Impact of Coder Errors on Active Learning,0
11,A Fast and Accurate Method for Approximate String Search,0
11,Domain Adaptation by Constraining Inter-Domain Variability of Latent Feature Representation,0
11,Exact Decoding of Syntactic Translation Models through Lagrangian Relaxation,0
11,Jigs and Lures: Associating Web Queries with Structured Entities,2
11,Semi-Supervised SimHash for Efficient Document Similarity Search,0
11,Joint Annotation of Search Queries,0
11,Query Weighting for Ranking Model Adaptation,0
11,Automatically Extracting Polarity-Bearing Topics for Cross-Domain Sentiment Classification,0
11,Using Multiple Sources to Construct a Sentiment Sensitive Thesaurus for Cross-Domain Sentiment Classification,0
11,Learning Word Vectors for Sentiment Analysis,0
11,Target-dependent Twitter Sentiment Classification,0
11,A Comprehensive Dictionary of Multiword Expressions,0
11,Multi-Modal Annotation of Quest Games in Second Life,0
11,A New Dataset and Method for Automatically Grading ESOL Texts,0
11,Collecting Highly Parallel Data for Paraphrase Evaluation,0
11,"A Large Scale Distributed Syntactic, Semantic and Lexical Language Model for Machine Translation",0
11,Goodness: A Method for Measuring Machine Translation Confidence,0
11,"MEANT: An inexpensive, high-accuracy, semi-automatic metric for evaluating translation utility based on semantic roles",0
11,An exponential translation model for target language morphology,0
11,Bayesian Inference for Zodiac and Other Homophonic Ciphers,0
11,Interactive Topic Modeling,2
11,Faster and Smaller N-Gram Language Models,0
11,Learning to Win by Reading Manuals in a Monte-Carlo Framework,1
11,Creative Language Retrieval: A Robust Hybrid of Information Retrieval and Linguistic Creativity,0
11,Local Histograms of Character N-grams for Authorship Attribution,0
11,Word Maturity: Computational Modeling of Word Knowledge,0
11,Finding Deceptive Opinion Spam by Any Stretch of the Imagination,0
11,Joint Bilingual Sentiment Classification with Unlabeled Parallel Corpora,0
11,A Pilot Study of Opinion Summarization in Conversations,0
11,Contrasting Opposing Views of News Articles on Contentious Issues,0
11,Content Models with Attitude,0
11,Recognizing Named Entities in Tweets,0
11,Lexical Normalisation of Short Text Messages: Makn Sens a #twitter,0
11,Topical Keyphrase Extraction from Twitter,1
11,Event Discovery in Social Media Feeds,0
11,How do you pronounce your name? Improving G2P with transliterations,0
11,Unsupervised Word Alignment with Arbitrary Features,0
11,Model-Based Aligner Combination Using Dual Decomposition,0
11,An Algorithm for Unsupervised Transliteration Mining with an Application to Word Alignment,0
11,Beam-Width Prediction for Efficient Context-Free Parsing,1
11,Optimal Head-Driven Parsing Complexity for Linear Context-Free Rewriting Systems,1
11,Prefix Probability for Probabilistic Synchronous Context-Free Grammars,0
11,A Comparison of Loopy Belief Propagation and Dual Decomposition for Integrated CCG Supertagging and Parsing,0
11,Jointly Learning to Extract and Compress,0
11,Discovery of Topically Coherent Sentences for Extractive Summarization,0
11,Coherent Citation-Based Summarization of Scientific Papers,0
11,A Class of Submodular Functions for Document Summarization,0
11,Semi-supervised Relation Extraction with Large-scale Word Clustering,0
11,In-domain Relation Discovery with Meta-constraints via Posterior Regularization,0
11,Knowledge-Based Weak Supervision for Information Extraction of Overlapping Relations,0
11,Exploiting Syntactico-Semantic Structures for Relation Extraction,0
11,Together We Can: Bilingual Bootstrapping for WSD,0
11,Which Noun Phrases Denote Which Concepts?,0
11,Semantic Representation of Negation Using Focus Detection,2
11,Learning Dependency-Based Compositional Semantics,1
11,Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections,1
11,Global Learning of Typed Entailment Rules,2
11,Incremental Syntactic Language Models for Phrase-based Translation,0
11,An Unsupervised Model for Joint Phrase Alignment and Extraction,0
11,Learning Hierarchical Translation Structure with Linguistic Annotations,0
11,Phrase-Based Translation Model for Question Retrieval in Community Question Answer Archives,0
11,Neutralizing Linguistically Problematic Annotations in Unsupervised Dependency Parsing Evaluation,0
11,Dynamic Programming Algorithms for Transition-Based Dependency Parsers,0
11,Shift-Reduce CCG Parsing,0
11,Web-Scale Features for Full-Scale Parsing,0
11,The impact of language models and loss functions on repair disfluency detection,0
11,Learning Sub-Word Units for Open Vocabulary Speech Recognition,0
11,Computing and Evaluating Syntactic Complexity Features for Automated Scoring of Spontaneous Non-Native Speech,0
11,N-Best Rescoring Based on Pitch-accent Patterns,1
11,Lexically-Triggered Hidden Markov Models for Clinical Document Coding,0
11,Learning to Grade Short Answer Questions using Semantic Similarity Measures and Dependency Graph Alignments,0
11,"Age Prediction in Blogs: A Study of Style, Content, and Online Behavior in Pre- and Post-Social Media Generations",0
11,Extracting Social Power Relationships from Natural Language,0
11,Bootstrapping coreference resolution using word associations,0
11,Large-Scale Cross-Document Coreference Using Distributed Inference and Hierarchical Models,0
11,A Cross-Lingual ILP Solution to Zero Anaphora Resolution,0
11,Coreference Resolution with World Knowledge,0
11,How to train your multi bottom-up tree transducer,0
11,Binarized Forest to String Translation,0
11,Learning to Transform and Select Elementary Trees for Improved Syntax-based Machine Translations,0
11,Rule Markov Models for Fast Tree-to-String Translation,0
11,A Hierarchical Pitman-Yor Process HMM for Unsupervised Part of Speech Induction,0
11,Using Deep Morphology to Improve Automatic Error Detection in Arabic Handwriting Recognition,0
11,A Discriminative Model for Joint Morphological Disambiguation and Dependency Parsing,0
11,Unsupervised Bilingual Morpheme Segmentation and Alignment with Context-rich Hidden Semi-Markov Models,0
11,A Graph Approach to Spelling Correction in Domain-Centric Search,0
11,Grammatical Error Correction with Alternating Structure Optimization,0
11,Algorithm Selection and Model Adaptation for ESL Correction Tasks,0
11,Automated Whole Sentence Grammar Correction Using a Noisy Channel Model,1
11,A Generative Entity-Mention Model for Linking Entities with Knowledge Base,0
11,Simple supervised document geolocation with geodesic grids,0
11,Piggyback: Using Search Engines for Robust Cross-Domain Named Entity Recognition,3
11,Template-Based Information Extraction without the Templates,0
11,Classifying arguments by scheme,0
11,Automatically Evaluating Text Coherence Using Discourse Relations,0
11,Underspecifying and Predicting Voice for Surface Realisation Ranking,0
11,Recognizing Authority in Dialogue with an Integer Linear Programming Constrained Model,1
11,Reordering Metrics for MT,0
11,Reordering with Source Language Collocations,0
11,A Joint Sequence Translation Model with Integrated Reordering,0
11,Integrating surprisal and uncertain-input models in online sentence comprehension: formal techniques and empirical results,0
11,Metagrammar engineering: Towards systematic exploration of implemented grammars,0
11,Simple Unsupervised Grammar Induction from Raw Text with Cascaded Finite State Models,0
11,Extracting Paraphrases from Definition Sentences on the Web,0
